Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Signal Gained Profit %
05/01/2021 22:58,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Isolated (5.0X),Short,3,10.024
05/01/2021 22:45,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Isolated (5.0X),Long,0,-7.955
05/01/2021 22:45,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Long,0,-7.5599
05/01/2021 22:43,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Long,0,-8.8658
05/01/2021 22:43,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Long,1,-9.887
05/01/2021 22:40,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,-10.5584
05/01/2021 22:35,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Long,0,-11.2432
05/01/2021 22:24,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Short,3,12.4724
05/01/2021 22:18,#Delta 15 staging,,Binance Futures,LRC/USDT,Stopped Out,Isolated (5.0X),Short,0,-14.9451
05/01/2021 22:15,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Long,1,-2.8672
05/01/2021 22:08,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,0,-9.8965
05/01/2021 21:39,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Isolated (5.0X),Long,1,-4.8842
05/01/2021 21:27,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Long,4,14.0757
05/01/2021 21:19,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Long,2,0.843
05/01/2021 21:18,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Long,4,13.467
05/01/2021 21:13,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Long,3,9.3539
05/01/2021 21:11,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Isolated (5.0X),Long,0,-4.238
05/01/2021 21:05,#Delta 15 staging,,Binance Futures,SRM/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.0733
05/01/2021 21:03,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Long,3,6.1915
05/01/2021 20:54,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Isolated (5.0X),Long,3,6.6795
05/01/2021 20:47,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Stopped Out,Isolated (5.0X),Short,0,-14.9319
05/01/2021 20:18,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,1,-2.4981
05/01/2021 20:10,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Long,0,-12.6567
05/01/2021 20:10,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Long,0,-5.5321
05/01/2021 20:08,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Isolated (5.0X),Long,3,5.9579
05/01/2021 20:07,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Long,2,-1.0652
05/01/2021 20:02,#Delta 15 staging,,Binance Futures,SOL/USDT,All Targets Achieved,Isolated (5.0X),Short,5,18.9958
05/01/2021 19:42,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.0772
05/01/2021 19:25,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Short,3,9.528
05/01/2021 19:24,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Short,1,-4.005
05/01/2021 19:22,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Short,0,-9.8814
05/01/2021 19:05,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/01/2021 19:04,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Isolated (5.0X),Short,2,1.7685
05/01/2021 19:04,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Short,1,-3.964
05/01/2021 19:04,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Isolated (5.0X),Short,1,-11.5158
05/01/2021 18:54,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Isolated (5.0X),Short,3,8.1193
05/01/2021 18:51,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Short,3,10.4478
05/01/2021 18:50,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Isolated (5.0X),Short,3,3.8094
05/01/2021 18:50,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/01/2021 18:50,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Short,3,8.4839
05/01/2021 18:49,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Isolated (5.0X),Short,3,3.2588
05/01/2021 18:45,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Short,3,7.6639
05/01/2021 18:37,#Delta 15 staging,,Binance Futures,LRC/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.1018
05/01/2021 18:34,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Short,2,-1.758
05/01/2021 18:34,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/01/2021 18:33,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Short,3,10.301
05/01/2021 18:31,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Short,4,12.3077
05/01/2021 18:25,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Short,3,8.4297
05/01/2021 18:19,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Short,2,4.1453
05/01/2021 18:17,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Short,2,-2.7135
05/01/2021 18:15,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Short,3,3.5138
05/01/2021 18:15,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Isolated (5.0X),Short,3,6.3994
05/01/2021 18:15,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Isolated (5.0X),Short,2,1.728
05/01/2021 18:14,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/01/2021 18:09,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Short,3,5.897
05/01/2021 17:57,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/01/2021 16:55,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Long,3,2.9412
05/01/2021 16:37,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Short,3,14.1978
05/01/2021 16:35,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Long,4,15.8446
05/01/2021 16:16,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Isolated (5.0X),Long,3,7.2437
05/01/2021 16:14,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Long,2,1.503
05/01/2021 16:13,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,4,12.5977
05/01/2021 16:00,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Long,2,3.2072
05/01/2021 15:59,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Isolated (5.0X),Long,3,3.3262
05/01/2021 15:51,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,4,12.4289
05/01/2021 15:46,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Long,3,9.1839
05/01/2021 15:41,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Long,2,4.1214
05/01/2021 15:40,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Isolated (5.0X),Long,2,3.3727
05/01/2021 15:39,#Delta 15 staging,,Binance Futures,BAND/USDT,All Targets Achieved,Isolated (5.0X),Long,5,18.9995
05/01/2021 15:25,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Long,4,14.5965
05/01/2021 15:20,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Isolated (5.0X),Long,4,14.9727
05/01/2021 15:20,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Long,4,16.5902
05/01/2021 15:20,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Long,4,16.2131
05/01/2021 15:20,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Long,3,8.2528
05/01/2021 15:17,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Isolated (5.0X),Long,3,7.7195
05/01/2021 15:15,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Long,4,14.8876
05/01/2021 14:59,#Delta 15 staging,,Binance Futures,BLZ/USDT,All Targets Achieved,Isolated (5.0X),Long,5,21.5981
05/01/2021 14:59,#Delta 15 staging,,Binance Futures,SUSHI/USDT,All Targets Achieved,Isolated (5.0X),Long,5,18.9967
05/01/2021 14:59,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Long,3,11.0421
05/01/2021 14:50,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Long,4,15.1111
05/01/2021 14:49,#Delta 15 staging,,Binance Futures,AAVE/USDT,All Targets Achieved,Isolated (5.0X),Long,5,19.0013
05/01/2021 14:45,#Delta 15 staging,,Binance Futures,SRM/USDT,All Targets Achieved,Isolated (5.0X),Long,5,19.0014
05/01/2021 14:44,#Delta 15 staging,,Binance Futures,UNI/USDT,All Targets Achieved,Isolated (5.0X),Long,5,19.0011
05/01/2021 14:09,#Delta 15 staging,,Binance Futures,BLZ/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.0004
05/01/2021 14:09,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Short,0,-14.9288
05/01/2021 14:03,#Delta 15 staging,,Binance Futures,REN/USDT,Partial Targets Achieved,Isolated (5.0X),Short,1,-12.9588
05/01/2021 14:03,#Delta 15 staging,,Binance Futures,BZRX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,-7.5064
05/01/2021 14:01,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,2,12.372
05/01/2021 14:01,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/01/2021 14:01,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Short,0,-13.4484
05/01/2021 14:01,#Delta 15 staging,,Binance Futures,AVAX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,1,-12.9992
05/01/2021 14:00,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/01/2021 13:59,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Short,2,-2.9343
05/01/2021 13:59,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Short,2,-3.4386
05/01/2021 13:59,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Short,2,-1.9258
05/01/2021 13:59,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Short,1,-4.8859
05/01/2021 13:59,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Short,3,0.3845
05/01/2021 13:59,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/01/2021 13:59,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/01/2021 13:54,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Short,2,-0.2574
05/01/2021 13:43,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Long,4,13.4072
05/01/2021 13:41,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Long,0,-7.7301
05/01/2021 13:31,#Delta 15 staging,,Binance Futures,SNX/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,-7.5076
05/01/2021 13:30,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Short,3,6.1615
05/01/2021 13:17,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,1,-7.7234
05/01/2021 13:16,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Isolated (5.0X),Short,4,9.5188
05/01/2021 13:15,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Isolated (5.0X),Long,1,-9.0656
05/01/2021 13:08,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/01/2021 13:04,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Long,1,-7.0202
05/01/2021 13:04,#Delta 15 staging,,Binance Futures,AVAX/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,-12.9952
05/01/2021 13:00,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Isolated (5.0X),Short,2,1.7982
05/01/2021 12:58,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Short,0,-6.3739
05/01/2021 12:57,#Delta 15 staging,,Binance Futures,UNI/USDT,Stopped Out,Isolated (5.0X),Short,0,-14.9316
05/01/2021 12:41,#Delta 15 staging,,Binance Futures,SOL/USDT,All Targets Achieved,Isolated (5.0X),Short,5,21.3957
05/01/2021 12:40,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Short,2,-0.1499
05/01/2021 12:40,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Short,0,-4.2889
05/01/2021 12:34,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Long,2,0.3003
05/01/2021 12:30,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Short,0,-8.6792
05/01/2021 12:30,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Isolated (5.0X),Short,4,11.783
05/01/2021 12:15,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Isolated (5.0X),Short,0,-8.2296
05/01/2021 12:10,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Short,0,-6.4303
05/01/2021 12:10,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Short,3,9.8277
05/01/2021 12:10,#Delta 15 staging,,Binance Futures,TRB/USDT,Stopped Out,Isolated (5.0X),Short,0,-14.9222
05/01/2021 12:06,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Short,4,11.5015
05/01/2021 12:01,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Long,1,1.4676
05/01/2021 11:53,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Long,0,-4.6259
05/01/2021 11:45,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,1,-5.9117
05/01/2021 11:40,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Isolated (5.0X),Short,0,-19.393
05/01/2021 11:37,#Delta 15 staging,,Binance Futures,LRC/USDT,Stopped Out,Isolated (5.0X),Short,0,-14.8826
05/01/2021 11:19,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Short,0,-4.2785
05/01/2021 11:19,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Short,0,-4.0596
05/01/2021 11:14,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Long,3,9.5822
05/01/2021 11:13,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Long,0,-6.2823
05/01/2021 11:12,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Long,3,4.8515
05/01/2021 11:12,#Delta 15 staging,,Binance Futures,BZRX/USDT,All Targets Achieved,Isolated (5.0X),Long,5,21.6627
05/01/2021 11:11,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Long,1,-1.027
05/01/2021 11:00,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Long,0,-6.182
05/01/2021 10:49,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Isolated (5.0X),Short,0,-13.3225
05/01/2021 10:49,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Short,0,-6.6706
05/01/2021 10:49,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Short,0,-8.6272
05/01/2021 10:48,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Short,0,-11.1056
05/01/2021 10:48,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Short,1,-9.0091
05/01/2021 10:46,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/01/2021 10:38,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Short,0,-10.934
05/01/2021 10:37,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Short,1,-11.8265
05/01/2021 10:33,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Short,0,-8.0696
05/01/2021 10:33,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/01/2021 10:20,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Long,2,6.5146
05/01/2021 10:15,#Delta 15 staging,,Binance Futures,SNX/USDT,Stopped Out,Isolated (5.0X),Short,0,-14.9386
05/01/2021 10:04,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Short,0,-4.4056
05/01/2021 10:02,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Short,0,-8.7378
05/01/2021 09:28,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Long,3,6.1457
05/01/2021 09:28,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Isolated (5.0X),Long,3,5.1162
05/01/2021 08:45,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Short,0,-13.9473
05/01/2021 08:19,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Long,4,15.4844
05/01/2021 08:08,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Long,4,14.9298
05/01/2021 08:07,#Delta 15 staging,,Binance Futures,TRB/USDT,All Targets Achieved,Isolated (5.0X),Long,5,19.0004
05/01/2021 07:42,#Delta 15 staging,,Binance Futures,RLC/USDT,All Targets Achieved,Isolated (5.0X),Long,5,19.0099
05/01/2021 07:16,#Delta 15 staging,,Binance Futures,SNX/USDT,All Targets Achieved,Isolated (5.0X),Long,5,21.6141
05/01/2021 07:01,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,4,14.1271
05/01/2021 07:01,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,3,9.5265
05/01/2021 06:57,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Long,3,14.2447
05/01/2021 06:47,#Delta 15 staging,,Binance Futures,DOGE/USDT,All Targets Achieved,Isolated (5.0X),Long,5,21.6069
05/01/2021 06:46,#Delta 15 staging,,Binance Futures,SOL/USDT,All Targets Achieved,Isolated (5.0X),Long,5,21.6085
05/01/2021 06:46,#Delta 15 staging,,Binance Futures,SRM/USDT,All Targets Achieved,Isolated (5.0X),Long,5,21.6178
05/01/2021 06:45,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Long,4,18.3326
05/01/2021 06:42,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Long,3,13.3924
05/01/2021 06:34,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/01/2021 06:33,#Delta 15 staging,,Binance Futures,BEL/USDT,All Targets Achieved,Isolated (5.0X),Long,5,21.6061
05/01/2021 06:31,#Delta 15 staging,,Binance Futures,STORJ/USDT,All Targets Achieved,Isolated (5.0X),Long,5,18.9774
05/01/2021 06:31,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Long,3,12.3252
05/01/2021 06:31,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Long,3,10.1976
05/01/2021 06:30,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Isolated (5.0X),Long,4,15.8766
05/01/2021 06:30,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/01/2021 06:30,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Long,4,14.1524
05/01/2021 06:30,#Delta 15 staging,,Binance Futures,AVAX/USDT,All Targets Achieved,Isolated (5.0X),Long,5,19.0008
05/01/2021 06:30,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Long,4,14.5184
05/01/2021 06:30,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/01/2021 06:19,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Long,3,9.4021
05/01/2021 06:14,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Isolated (5.0X),Short,3,10.5527
05/01/2021 06:13,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Short,0,-11.201
05/01/2021 06:13,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/01/2021 06:13,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Short,0,-13.0731
05/01/2021 06:04,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Long,3,7.9065
05/01/2021 05:55,#Delta 15 staging,,Binance Futures,SNX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,1,-10.4389
05/01/2021 05:53,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Short,0,-12.4804
05/01/2021 05:48,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Short,0,-8.6344
05/01/2021 05:48,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Short,0,-14.8721
05/01/2021 05:47,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Short,1,-8.0977
05/01/2021 05:46,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Isolated (5.0X),Short,1,-6.9667
05/01/2021 05:46,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Short,2,-0.4189
05/01/2021 05:38,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Long,0,-13.046
05/01/2021 05:37,#Delta 15 staging,,Binance Futures,SNX/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.0653
05/01/2021 05:17,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Long,0,-4.9419
05/01/2021 05:17,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Isolated (5.0X),Long,2,-2.5589
05/01/2021 05:07,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,0,-11.1053
05/01/2021 05:07,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,0,-10.2126
05/01/2021 05:05,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Long,0,-11.1209
05/01/2021 05:04,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Long,0,-12.2585
05/01/2021 04:45,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Isolated (5.0X),Long,0,-8.8809
05/01/2021 04:45,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Long,0,-7.4341
05/01/2021 04:07,#Delta 15 staging,,Binance Futures,LRC/USDT,All Targets Achieved,Isolated (5.0X),Short,5,21.3755
05/01/2021 03:50,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Isolated (5.0X),Short,0,-10.6791
05/01/2021 03:33,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Isolated (5.0X),Long,0,-12.6863
05/01/2021 03:25,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Short,4,12.2977
05/01/2021 03:24,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Short,4,16.8103
05/01/2021 02:50,#Delta 15 staging,,Binance Futures,SOL/USDT,All Targets Achieved,Isolated (5.0X),Short,5,19.0015
05/01/2021 02:43,#Delta 15 staging,,Binance Futures,DOGE/USDT,All Targets Achieved,Isolated (5.0X),Short,5,18.9905
05/01/2021 02:33,#Delta 15 staging,,Binance Futures,ALPHA/USDT,All Targets Achieved,Isolated (5.0X),Short,5,21.4229
05/01/2021 02:33,#Delta 15 staging,,Binance Futures,SRM/USDT,All Targets Achieved,Isolated (5.0X),Short,5,21.3996
05/01/2021 02:32,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Short,4,14.4048
05/01/2021 02:32,#Delta 15 staging,,Binance Futures,AAVE/USDT,All Targets Achieved,Isolated (5.0X),Short,5,19.0006
05/01/2021 02:31,#Delta 15 staging,,Binance Futures,SNX/USDT,All Targets Achieved,Isolated (5.0X),Short,5,18.9983
05/01/2021 02:30,#Delta 15 staging,,Binance Futures,SOL/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.088
05/01/2021 02:30,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Isolated (5.0X),Short,4,15.995
05/01/2021 02:25,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Isolated (5.0X),Short,4,14.8705
05/01/2021 02:16,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Short,4,14.2431
